0,1,2,3,4,5,6
0.28433957346072825,0.3608430151869622,0.3729384815368395,0.3775447847190697,0.4244764191305359,0.44982241800981987,0.6338825609918424
0.28433957346072825,0.3608430151869622,0.3775447847190697,0.37974893454720327,0.4244764191305359,0.44982241800981987,0.6322856850626105
0.28433957346072825,0.36251570547757134,0.37727631994941513,0.3775447847190697,0.4244764191305359,0.44982241800981987,0.6322856850626105
0.28433957346072825,0.36251570547757134,0.37727631994941513,0.3775447847190697,0.44982241800981987,0.48020439242997465,0.5623109693124816
0.28433957346072825,0.3674351760014574,0.3727428801032522,0.3775447847190697,0.44982241800981987,0.48020439242997465,0.5623109693124816
0.28433957346072825,0.35901610823879987,0.3775447847190697,0.37930253202640113,0.44982241800981987,0.48020439242997465,0.5623109693124816
0.28107715091175106,0.35901610823879987,0.3775447847190697,0.37930253202640113,0.44982241800981987,0.48020439242997465,0.5534743202416919
0.28107715091175106,0.35901610823879987,0.3775447847190697,0.37930253202640113,0.41055447217628427,0.5171985680248466,0.5534743202416919
0.28107715091175106,0.35901610823879987,0.3775447847190697,0.37930253202640113,0.42921585812239005,0.494053171641791,0.5534743202416919
0.3061883542782757,0.35636504934364527,0.35901610823879987,0.37930253202640113,0.42921585812239005,0.494053171641791,0.5534743202416919
0.3061883542782757,0.35636504934364527,0.35901610823879987,0.37930253202640113,0.4152590992693586,0.5077647112796673,0.5534743202416919
0.3061883542782757,0.35636504934364527,0.35901610823879987,0.37930253202640113,0.4112731544869134,0.507464934645085,0.5534743202416919
0.3061883542782757,0.354658067460938,0.35636504934364527,0.37930253202640113,0.4112731544869134,0.507464934645085,0.5695746517650901
0.3076947182050358,0.35634290368560373,0.35636504934364527,0.37930253202640113,0.4112731544869134,0.507464934645085,0.5695746517650901
0.32836293176864,0.3316738213551011,0.35634290368560373,0.37930253202640113,0.4112731544869134,0.507464934645085,0.5695746517650901
0.2928029082876996,0.35634290368560373,0.36188023180940115,0.37930253202640113,0.4112731544869134,0.507464934645085,0.5695746517650901
0.2928029082876996,0.35634290368560373,0.36188023180940115,0.3828166988655346,0.4112731544869134,0.5067859357675756,0.5695746517650901
0.2928029082876996,0.35634290368560373,0.36188023180940115,0.3828166988655346,0.40225255430658735,0.5067859357675756,0.5793218802707993
0.32744835878753076,0.33205697283059366,0.35634290368560373,0.3828166988655346,0.40225255430658735,0.5067859357675756,0.5793218802707993
0.32846552795895456,0.33205697283059366,0.35634290368560373,0.3828166988655346,0.3989760421207381,0.5067859357675756,0.5793218802707993
0.32846552795895456,0.33205697283059366,0.35634290368560373,0.3828166988655346,0.4019145956566269,0.5062489457300149,0.5793218802707993
0.32846552795895456,0.33205697283059366,0.35634290368560373,0.3828166988655346,0.438330065163594,0.5062489457300149,0.5360430076201054
0.32846552795895456,0.33205697283059366,0.35634290368560373,0.3828166988655346,0.4369985041637829,0.5049379748941598,0.5360430076201054
0.32846552795895456,0.33205697283059366,0.35634290368560373,0.3828166988655346,0.44445496947950336,0.5081804337734122,0.5360430076201054
0.31362264291570396,0.33205697283059366,0.3705907007557833,0.3828166988655346,0.44445496947950336,0.5081804337734122,0.5360430076201054
0.316257906901766,0.330068824984925,0.3705907007557833,0.3828166988655346,0.44445496947950336,0.5081804337734122,0.5360430076201054
0.316257906901766,0.330068824984925,0.3705907007557833,0.3828166988655346,0.436503485643291,0.507406645798585,0.5360430076201054
0.316257906901766,0.330068824984925,0.3705907007557833,0.3828166988655346,0.4118269226765273,0.507406645798585,0.5680102960590131
0.316257906901766,0.330068824984925,0.3705907007557833,0.3828166988655346,0.4168895046761344,0.507406645798585,0.5476432660183431
0.316257906901766,0.330068824984925,0.3828166988655346,0.4168895046761344,0.4361568104342671,0.4844947084457356,0.507406645798585
0.32760290444702905,0.330068824984925,0.3828166988655346,0.4168895046761344,0.42264293106265544,0.4844947084457356,0.507406645798585
0.32760290444702905,0.330068824984925,0.3828166988655346,0.40295722496270225,0.4168895046761344,0.507406645798585,0.5116595281800258
0.32760290444702905,0.32931579670959166,0.3828166988655346,0.40295722496270225,0.4094857190719491,0.507406645798585,0.5116595281800258
0.32760290444702905,0.32931579670959166,0.382568762158036,0.3828166988655346,0.4094857190719491,0.507406645798585,0.5360064338235294
0.32760290444702905,0.32931579670959166,0.3817555882005852,0.383549764541872,0.4094857190719491,0.507406645798585,0.5360064338235294
0.32760290444702905,0.32931579670959166,0.37508267766059755,0.3895869023730828,0.4094857190719491,0.507406645798585,0.5360064338235294
0.32760290444702905,0.32931579670959166,0.37508267766059755,0.3895869023730828,0.4087965136326436,0.5087676897875882,0.5360064338235294
0.32760290444702905,0.32931579670959166,0.37508267766059755,0.3809623764377534,0.416310940484048,0.5087676897875882,0.5360064338235294
0.32760290444702905,0.32931579670959166,0.37508267766059755,0.3809623764377534,0.4147213202610258,0.5094997604143691,0.5360064338235294
0.32171531081544535,0.32931579670959166,0.3809623764377534,0.3831362962710594,0.4147213202610258,0.5094997604143691,0.5360064338235294
0.32171531081544535,0.32931579670959166,0.3715371308050208,0.39308872470016953,0.4147213202610258,0.5094997604143691,0.5360064338235294
0.31319648383811416,0.3356096278217423,0.3715371308050208,0.39308872470016953,0.4147213202610258,0.5094997604143691,0.5360064338235294
0.31319648383811416,0.3356096278217423,0.3715371308050208,0.39308872470016953,0.43191281080728317,0.5076328134380577,0.5094997604143691
0.32281381990581015,0.3280481088269667,0.3715371308050208,0.39308872470016953,0.43191281080728317,0.5076328134380577,0.5094997604143691
0.32281381990581015,0.3280481088269667,0.35989943986239137,0.3715371308050208,0.43191281080728317,0.5094997604143691,0.5486807644856172
0.32281381990581015,0.3280481088269667,0.3715371308050208,0.41902107499026625,0.43191281080728317,0.4878303718082724,0.5094997604143691
0.32281381990581015,0.3280481088269667,0.3715371308050208,0.4208615131408118,0.43191281080728317,0.4878303718082724,0.504786166435078
0.32281381990581015,0.3280481088269667,0.370047102376187,0.4208615131408118,0.43191281080728317,0.4878303718082724,0.5127941221821322
