GEOID,STATEFP,STATE,COUNTYFP,COUNTY,MEDN_INC22,TOT_HOUS22,0_35K,35K_60K,60K-100K,100K_125K,125K_150K,150K_MORE
450130002001,45, South Carolina,13, Beaufort County,45714.0,766,291,134,112,35,113,81
450130002002,45, South Carolina,13, Beaufort County,35268.0,179,85,60,25,0,0,9
450130002003,45, South Carolina,13, Beaufort County,65392.0,915,205,63,449,156,0,42
450130003001,45, South Carolina,13, Beaufort County,62000.0,362,70,103,125,6,58,0
450130003002,45, South Carolina,13, Beaufort County,47074.0,527,173,149,118,30,10,47
450130003003,45, South Carolina,13, Beaufort County,61591.0,420,91,112,170,32,0,15
450130004001,45, South Carolina,13, Beaufort County,,2,0,0,1,0,1,0
450130005011,45, South Carolina,13, Beaufort County,54461.0,947,344,183,351,32,18,19
450130005012,45, South Carolina,13, Beaufort County,59717.0,423,56,165,124,50,9,19
450130005013,45, South Carolina,13, Beaufort County,105488.0,963,158,94,192,147,127,245
450130005021,45, South Carolina,13, Beaufort County,53265.0,2300,764,528,590,129,97,192
450130005022,45, South Carolina,13, Beaufort County,70463.0,628,162,127,139,70,21,109
450130005031,45, South Carolina,13, Beaufort County,62931.0,1540,345,393,512,94,75,121
450130005032,45, South Carolina,13, Beaufort County,34145.0,293,153,80,47,13,0,0
450130005033,45, South Carolina,13, Beaufort County,101408.0,955,62,143,228,219,47,256
450130006001,45, South Carolina,13, Beaufort County,40500.0,460,166,147,91,0,12,44
450130006002,45, South Carolina,13, Beaufort County,51528.0,410,132,91,45,8,95,39
450130007001,45, South Carolina,13, Beaufort County,46975.0,508,111,172,100,33,0,92
450130007002,45, South Carolina,13, Beaufort County,38972.0,393,160,182,21,0,20,10
450130007003,45, South Carolina,13, Beaufort County,55431.0,140,42,52,11,24,0,11
450130007004,45, South Carolina,13, Beaufort County,85065.0,862,200,69,330,60,36,167
450130007005,45, South Carolina,13, Beaufort County,102917.0,178,0,56,32,26,45,19
450130007006,45, South Carolina,13, Beaufort County,120109.0,338,15,40,81,55,41,106
450130008001,45, South Carolina,13, Beaufort County,89511.0,233,40,0,81,56,23,33
450130008002,45, South Carolina,13, Beaufort County,102601.0,1135,200,242,124,346,108,115
450130008003,45, South Carolina,13, Beaufort County,60477.0,1493,486,246,413,123,83,142
450130009011,45, South Carolina,13, Beaufort County,93155.0,1273,271,140,301,147,103,311
450130009021,45, South Carolina,13, Beaufort County,81941.0,1076,104,210,357,177,76,152
450130009022,45, South Carolina,13, Beaufort County,75237.0,1557,231,251,503,186,121,265
450130009023,45, South Carolina,13, Beaufort County,82574.0,781,108,183,160,49,22,259
450130009031,45, South Carolina,13, Beaufort County,102500.0,896,224,85,139,41,51,356
450130010001,45, South Carolina,13, Beaufort County,62604.0,243,26,81,72,9,4,51
450130011011,45, South Carolina,13, Beaufort County,115176.0,786,92,31,251,147,41,224
450130011012,45, South Carolina,13, Beaufort County,60917.0,652,161,154,150,26,107,54
450130011013,45, South Carolina,13, Beaufort County,52897.0,430,146,138,62,15,24,45
450130011031,45, South Carolina,13, Beaufort County,74859.0,589,100,85,246,5,55,98
450130011041,45, South Carolina,13, Beaufort County,,685,330,59,122,166,0,8
450130011042,45, South Carolina,13, Beaufort County,55118.0,433,113,174,80,12,0,54
450130011043,45, South Carolina,13, Beaufort County,39370.0,193,9,175,5,4,0,0
450130012001,45, South Carolina,13, Beaufort County,90250.0,555,37,78,225,36,24,155
450130021011,45, South Carolina,13, Beaufort County,146349.0,340,6,36,13,12,184,89
450130021021,45, South Carolina,13, Beaufort County,103179.0,2445,175,261,751,280,184,794
450130021031,45, South Carolina,13, Beaufort County,97361.0,1525,132,207,446,271,149,320
450130021032,45, South Carolina,13, Beaufort County,118250.0,2138,149,149,489,334,409,608
450130021051,45, South Carolina,13, Beaufort County,86202.0,1765,233,300,475,186,162,409
450130021061,45, South Carolina,13, Beaufort County,97841.0,1978,170,481,395,147,233,552
450130021062,45, South Carolina,13, Beaufort County,84325.0,1097,138,155,352,170,36,246
450130021063,45, South Carolina,13, Beaufort County,92212.0,839,88,65,285,0,248,153
450130021071,45, South Carolina,13, Beaufort County,60583.0,1109,267,277,291,95,51,128
450130021072,45, South Carolina,13, Beaufort County,65958.0,271,82,36,76,0,11,66
450130021073,45, South Carolina,13, Beaufort County,84390.0,1333,286,125,377,375,50,120
450130021074,45, South Carolina,13, Beaufort County,41078.0,751,188,334,113,18,0,98
450130021075,45, South Carolina,13, Beaufort County,198500.0,224,56,0,17,0,15,136
450130021081,45, South Carolina,13, Beaufort County,89602.0,959,83,206,273,110,108,179
450130021082,45, South Carolina,13, Beaufort County,97321.0,523,54,81,150,10,107,121
450130021083,45, South Carolina,13, Beaufort County,68333.0,216,34,70,87,16,0,9
450130021091,45, South Carolina,13, Beaufort County,76471.0,984,194,212,139,190,169,80
450130021092,45, South Carolina,13, Beaufort County,39449.0,944,284,412,174,17,0,57
450130021093,45, South Carolina,13, Beaufort County,72141.0,601,87,127,188,175,24,0
450130021101,45, South Carolina,13, Beaufort County,64958.0,832,158,199,242,81,80,72
450130021102,45, South Carolina,13, Beaufort County,90245.0,872,69,175,284,25,213,106
450130021103,45, South Carolina,13, Beaufort County,84066.0,1594,64,92,784,189,69,396
450130021104,45, South Carolina,13, Beaufort County,89120.0,727,85,87,201,43,70,241
450130022011,45, South Carolina,13, Beaufort County,135141.0,957,89,83,184,67,141,393
450130022012,45, South Carolina,13, Beaufort County,67156.0,1305,304,289,312,62,74,264
450130022013,45, South Carolina,13, Beaufort County,104479.0,1039,215,88,193,161,98,284
450130022021,45, South Carolina,13, Beaufort County,120045.0,1879,93,181,489,224,124,768
450130101001,45, South Carolina,13, Beaufort County,113750.0,465,89,63,71,22,24,196
450130101002,45, South Carolina,13, Beaufort County,81903.0,470,81,29,174,19,54,113
450130102001,45, South Carolina,13, Beaufort County,88750.0,238,33,66,40,0,22,77
450130102002,45, South Carolina,13, Beaufort County,57156.0,499,148,119,100,0,65,67
450130102003,45, South Carolina,13, Beaufort County,120117.0,971,102,91,222,129,52,375
450130103001,45, South Carolina,13, Beaufort County,95501.0,959,119,145,464,15,88,128
450130103002,45, South Carolina,13, Beaufort County,115865.0,197,31,17,34,25,10,80
450130103003,45, South Carolina,13, Beaufort County,88093.0,776,189,117,156,2,0,312
450130104001,45, South Carolina,13, Beaufort County,118935.0,1455,88,226,240,185,41,675
450130104002,45, South Carolina,13, Beaufort County,150769.0,358,26,48,45,24,32,183
450130104003,45, South Carolina,13, Beaufort County,153654.0,466,72,58,14,74,9,239
450130105001,45, South Carolina,13, Beaufort County,63491.0,943,143,258,349,48,71,74
450130105002,45, South Carolina,13, Beaufort County,78578.0,911,238,174,160,188,16,135
450130106001,45, South Carolina,13, Beaufort County,162782.0,983,84,113,125,75,78,508
450130106002,45, South Carolina,13, Beaufort County,99583.0,1020,161,116,236,108,132,267
450130107001,45, South Carolina,13, Beaufort County,106696.0,992,243,80,139,89,124,317
450130107002,45, South Carolina,13, Beaufort County,124728.0,1189,88,185,217,107,134,458
450130108001,45, South Carolina,13, Beaufort County,46579.0,550,150,164,135,28,0,73
450130108002,45, South Carolina,13, Beaufort County,43710.0,567,217,234,62,25,23,6
450130109001,45, South Carolina,13, Beaufort County,60875.0,748,290,77,100,33,16,232
450130109002,45, South Carolina,13, Beaufort County,111146.0,237,22,26,48,35,12,94
450130110001,45, South Carolina,13, Beaufort County,121667.0,236,44,29,26,32,19,86
450130110002,45, South Carolina,13, Beaufort County,104583.0,142,11,19,30,23,32,27
450130110003,45, South Carolina,13, Beaufort County,83911.0,211,37,23,73,33,0,45
450130111001,45, South Carolina,13, Beaufort County,118462.0,330,19,40,72,47,8,144
450130111002,45, South Carolina,13, Beaufort County,182222.0,28,6,0,0,0,0,22
450130111003,45, South Carolina,13, Beaufort County,112850.0,299,24,67,45,35,13,115
450130111004,45, South Carolina,13, Beaufort County,,160,26,22,31,8,11,62
450130111005,45, South Carolina,13, Beaufort County,128482.0,263,9,78,39,0,14,123
450130112001,45, South Carolina,13, Beaufort County,97019.0,275,61,33,46,36,33,66
450130112002,45, South Carolina,13, Beaufort County,118625.0,113,8,30,14,10,24,27
450130113001,45, South Carolina,13, Beaufort County,73500.0,446,152,60,44,57,63,70
450130113002,45, South Carolina,13, Beaufort County,155625.0,52,0,4,18,0,0,30
450139901000,45, South Carolina,13, Beaufort County,,0,0,0,0,0,0,0
450619201001,45, South Carolina,61, Lee County,39250.0,211,95,42,47,14,6,7
450619201002,45, South Carolina,61, Lee County,44677.0,342,119,113,66,16,28,0
450619202011,45, South Carolina,61, Lee County,51488.0,327,136,53,64,37,16,21
450619202012,45, South Carolina,61, Lee County,50304.0,611,235,137,117,46,38,38
450619202021,45, South Carolina,61, Lee County,40871.0,341,159,64,15,40,10,53
450619202022,45, South Carolina,61, Lee County,44485.0,437,123,203,99,0,9,3
450619203011,45, South Carolina,61, Lee County,,0,0,0,0,0,0,0
450619203021,45, South Carolina,61, Lee County,36699.0,383,148,131,87,17,0,0
450619203022,45, South Carolina,61, Lee County,24511.0,587,355,154,78,0,0,0
450619203023,45, South Carolina,61, Lee County,21875.0,328,210,88,17,0,0,13
450619203024,45, South Carolina,61, Lee County,16923.0,150,113,14,11,8,0,4
450619204011,45, South Carolina,61, Lee County,56625.0,181,41,53,47,23,10,7
450619204012,45, South Carolina,61, Lee County,29778.0,447,255,151,28,13,0,0
450619204013,45, South Carolina,61, Lee County,49449.0,261,51,138,48,0,15,9
450619204021,45, South Carolina,61, Lee County,,225,100,23,36,30,12,24
450619204022,45, South Carolina,61, Lee County,,257,136,20,61,17,23,0
450619205001,45, South Carolina,61, Lee County,52951.0,195,76,53,58,0,3,5
450619205002,45, South Carolina,61, Lee County,,419,224,35,130,5,0,25
450619206001,45, South Carolina,61, Lee County,30921.0,330,179,81,52,4,1,13
450619206002,45, South Carolina,61, Lee County,21310.0,180,111,26,33,7,3,0
450870301001,45, South Carolina,87, Union County,65000.0,300,91,46,54,45,8,56
450870301002,45, South Carolina,87, Union County,49265.0,740,299,109,195,92,26,19
450870302001,45, South Carolina,87, Union County,45156.0,548,237,123,130,21,0,37
450870302002,45, South Carolina,87, Union County,14078.0,633,481,104,48,0,0,0
450870302003,45, South Carolina,87, Union County,19479.0,224,146,17,43,0,0,18
450870303001,45, South Carolina,87, Union County,71705.0,304,82,24,99,53,46,0
450870303002,45, South Carolina,87, Union County,41528.0,409,175,112,47,0,0,75
450870303003,45, South Carolina,87, Union County,49524.0,246,96,66,48,6,9,21
450870303004,45, South Carolina,87, Union County,33516.0,282,198,49,29,0,0,6
450870303005,45, South Carolina,87, Union County,40809.0,391,128,139,65,23,21,15
450870304011,45, South Carolina,87, Union County,80173.0,455,154,50,196,14,11,30
450870304012,45, South Carolina,87, Union County,27931.0,683,439,55,164,0,25,0
450870304021,45, South Carolina,87, Union County,,530,278,94,134,0,22,2
450870304022,45, South Carolina,87, Union County,32865.0,628,390,98,68,23,25,24
450870305001,45, South Carolina,87, Union County,50857.0,740,246,170,237,27,14,46
450870306001,45, South Carolina,87, Union County,47237.0,424,142,144,82,22,7,27
450870306002,45, South Carolina,87, Union County,53580.0,283,89,118,57,13,0,6
450870307001,45, South Carolina,87, Union County,37552.0,465,229,57,117,27,35,0
450870307002,45, South Carolina,87, Union County,55089.0,363,140,55,104,0,39,25
450870307003,45, South Carolina,87, Union County,56743.0,447,143,92,114,31,5,62
450870308001,45, South Carolina,87, Union County,104338.0,470,89,51,70,108,29,123
450870308002,45, South Carolina,87, Union County,58750.0,241,82,42,100,14,0,3
450870308003,45, South Carolina,87, Union County,32880.0,435,237,50,95,26,27,0
450870308004,45, South Carolina,87, Union County,67857.0,226,69,34,37,12,0,74
450870309001,45, South Carolina,87, Union County,42321.0,514,199,142,52,42,64,15
450870309002,45, South Carolina,87, Union County,50179.0,599,229,89,198,37,1,45
450119701011,45, South Carolina,11, Barnwell County,30234.0,252,155,39,39,0,0,19
450119701012,45, South Carolina,11, Barnwell County,45816.0,759,309,144,182,124,0,0
450119701021,45, South Carolina,11, Barnwell County,53826.0,495,143,120,104,54,54,20
450119701022,45, South Carolina,11, Barnwell County,,373,195,46,56,44,0,32
450119701023,45, South Carolina,11, Barnwell County,61818.0,474,77,152,109,128,8,0
450119702001,45, South Carolina,11, Barnwell County,74531.0,388,69,73,128,50,28,40
450119702002,45, South Carolina,11, Barnwell County,32938.0,303,168,68,26,0,0,41
450119702003,45, South Carolina,11, Barnwell County,48188.0,125,57,40,17,0,5,6
450119702004,45, South Carolina,11, Barnwell County,17299.0,312,216,30,39,22,5,0
450119703001,45, South Carolina,11, Barnwell County,37891.0,422,206,116,66,0,34,0
450119703002,45, South Carolina,11, Barnwell County,11369.0,381,336,25,15,5,0,0
450119703003,45, South Carolina,11, Barnwell County,,207,78,35,45,36,0,13
450119703004,45, South Carolina,11, Barnwell County,50069.0,776,361,128,120,23,127,17
450119704011,45, South Carolina,11, Barnwell County,55000.0,522,169,117,161,25,26,24
450119704012,45, South Carolina,11, Barnwell County,79623.0,352,30,80,182,49,0,11
450119704021,45, South Carolina,11, Barnwell County,,427,200,33,51,61,8,74
450119704022,45, South Carolina,11, Barnwell County,64893.0,571,188,64,86,68,42,123
450119705001,45, South Carolina,11, Barnwell County,49500.0,426,199,63,137,2,1,24
450119705002,45, South Carolina,11, Barnwell County,22917.0,251,184,40,23,0,4,0
450119705003,45, South Carolina,11, Barnwell County,54148.0,515,192,99,92,80,18,34
450119801001,45, South Carolina,11, Barnwell County,,11,11,0,0,0,0,0
450559701001,45, South Carolina,55, Kershaw County,48398.0,769,321,94,270,30,25,29
450559701002,45, South Carolina,55, Kershaw County,52550.0,305,140,45,65,22,28,5
450559702001,45, South Carolina,55, Kershaw County,44563.0,621,261,114,194,13,39,0
450559702002,45, South Carolina,55, Kershaw County,,439,82,130,25,132,42,28
450559703001,45, South Carolina,55, Kershaw County,113542.0,311,76,20,51,75,43,46
450559703002,45, South Carolina,55, Kershaw County,51307.0,231,67,69,35,26,22,12
450559703003,45, South Carolina,55, Kershaw County,47075.0,339,118,91,38,15,65,12
450559704011,45, South Carolina,55, Kershaw County,53250.0,408,151,73,25,78,17,64
450559704012,45, South Carolina,55, Kershaw County,129000.0,418,141,26,28,8,58,157
450559704013,45, South Carolina,55, Kershaw County,62037.0,520,175,63,158,24,70,30
450559704014,45, South Carolina,55, Kershaw County,95078.0,451,26,85,163,23,39,115
450559704021,45, South Carolina,55, Kershaw County,41750.0,374,157,77,92,21,27,0
450559704022,45, South Carolina,55, Kershaw County,41157.0,748,333,246,28,91,32,18
450559704031,45, South Carolina,55, Kershaw County,48017.0,820,232,261,200,70,16,41
450559705001,45, South Carolina,55, Kershaw County,68064.0,429,107,96,178,0,0,48
450559705002,45, South Carolina,55, Kershaw County,65682.0,758,245,71,212,30,29,171
450559705003,45, South Carolina,55, Kershaw County,76164.0,442,80,38,178,58,40,48
450559705004,45, South Carolina,55, Kershaw County,57313.0,291,97,50,92,25,13,14
450559705005,45, South Carolina,55, Kershaw County,82048.0,587,143,99,92,103,15,135
450559706011,45, South Carolina,55, Kershaw County,,397,180,48,99,20,0,50
450559706012,45, South Carolina,55, Kershaw County,79047.0,291,16,50,121,26,27,51
450559706013,45, South Carolina,55, Kershaw County,50564.0,776,230,257,250,39,0,0
450559706014,45, South Carolina,55, Kershaw County,94348.0,246,36,7,86,67,50,0
450559706031,45, South Carolina,55, Kershaw County,56477.0,311,80,80,82,12,6,51
450559706032,45, South Carolina,55, Kershaw County,,755,176,215,167,114,75,8
450559706033,45, South Carolina,55, Kershaw County,55824.0,425,122,120,92,25,12,54
450559706041,45, South Carolina,55, Kershaw County,58052.0,307,116,71,49,30,9,32
450559706042,45, South Carolina,55, Kershaw County,58942.0,664,189,187,223,37,5,23
450559707001,45, South Carolina,55, Kershaw County,67500.0,296,75,51,57,24,52,37
450559707002,45, South Carolina,55, Kershaw County,44844.0,339,155,85,59,0,10,30
450559708001,45, South Carolina,55, Kershaw County,,353,122,79,0,40,68,44
450559708002,45, South Carolina,55, Kershaw County,69583.0,134,24,0,94,0,0,16
450559708003,45, South Carolina,55, Kershaw County,,618,147,135,73,111,62,90
450559708004,45, South Carolina,55, Kershaw County,35504.0,459,216,155,88,0,0,0
450559708005,45, South Carolina,55, Kershaw County,35716.0,1177,559,254,228,0,17,119
450559709021,45, South Carolina,55, Kershaw County,65647.0,926,282,110,300,121,81,32
450559709022,45, South Carolina,55, Kershaw County,65938.0,316,126,29,92,48,8,13
450559709051,45, South Carolina,55, Kershaw County,100650.0,599,110,146,37,94,92,120
450559709052,45, South Carolina,55, Kershaw County,77153.0,387,100,66,87,43,55,36
450559709061,45, South Carolina,55, Kershaw County,85417.0,765,263,20,166,56,114,146
450559709062,45, South Carolina,55, Kershaw County,63040.0,810,259,119,248,82,51,51
450559709071,45, South Carolina,55, Kershaw County,77576.0,578,184,67,98,35,100,94
450559709072,45, South Carolina,55, Kershaw County,76326.0,849,58,192,333,103,112,51
450559709073,45, South Carolina,55, Kershaw County,89082.0,260,71,11,66,12,61,39
450559709081,45, South Carolina,55, Kershaw County,101616.0,742,62,84,172,117,217,90
450559709082,45, South Carolina,55, Kershaw County,102188.0,528,69,73,115,173,71,27
450559709091,45, South Carolina,55, Kershaw County,59770.0,878,213,239,270,69,19,68
450559709092,45, South Carolina,55, Kershaw County,57500.0,792,255,230,74,126,43,64
450819601001,45, South Carolina,81, Saluda County,57396.0,473,113,124,104,39,74,19
450819601002,45, South Carolina,81, Saluda County,60452.0,645,218,96,196,57,23,55
450819602011,45, South Carolina,81, Saluda County,41750.0,469,212,76,124,10,24,23
450819602012,45, South Carolina,81, Saluda County,86750.0,283,64,62,54,35,0,68
450819602013,45, South Carolina,81, Saluda County,38134.0,534,249,156,64,45,6,14
450819602014,45, South Carolina,81, Saluda County,37813.0,422,210,47,132,22,0,11
450819602021,45, South Carolina,81, Saluda County,43854.0,586,215,122,151,32,27,39
450819602022,45, South Carolina,81, Saluda County,37969.0,867,384,280,117,46,9,31
450819603011,45, South Carolina,81, Saluda County,87813.0,269,0,83,92,55,12,27
450819603012,45, South Carolina,81, Saluda County,99116.0,363,50,93,53,47,48,72
450819603013,45, South Carolina,81, Saluda County,65347.0,494,78,143,164,54,6,49
450819603021,45, South Carolina,81, Saluda County,30481.0,255,138,20,18,15,22,42
450819603022,45, South Carolina,81, Saluda County,66071.0,630,107,184,153,27,7,152
450819604001,45, South Carolina,81, Saluda County,61618.0,544,166,95,177,68,17,21
450819604002,45, South Carolina,81, Saluda County,72692.0,200,59,25,80,15,14,7
450819604003,45, South Carolina,81, Saluda County,31875.0,331,179,36,51,7,9,49
450439201001,45, South Carolina,43, Georgetown County,33678.0,503,279,68,63,25,17,51
450439201002,45, South Carolina,43, Georgetown County,54464.0,344,102,73,95,30,29,15
450439201003,45, South Carolina,43, Georgetown County,88358.0,501,195,25,70,97,100,14
450439202021,45, South Carolina,43, Georgetown County,44957.0,373,132,72,83,46,15,25
450439202022,45, South Carolina,43, Georgetown County,31842.0,346,197,61,25,26,35,2
450439202031,45, South Carolina,43, Georgetown County,37452.0,604,251,155,111,29,58,0
450439202032,45, South Carolina,43, Georgetown County,40000.0,216,95,26,62,0,0,33
450439202041,45, South Carolina,43, Georgetown County,19235.0,432,303,66,56,7,0,0
450439202042,45, South Carolina,43, Georgetown County,76250.0,754,138,213,94,57,229,23
450439203011,45, South Carolina,43, Georgetown County,59474.0,736,185,191,132,90,30,108
450439203012,45, South Carolina,43, Georgetown County,34674.0,318,168,86,0,0,13,51
450439203013,45, South Carolina,43, Georgetown County,,328,152,19,49,46,5,57
450439203014,45, South Carolina,43, Georgetown County,52984.0,116,52,31,16,0,17,0
450439203021,45, South Carolina,43, Georgetown County,58977.0,599,167,137,142,42,0,111
450439203022,45, South Carolina,43, Georgetown County,56975.0,798,210,223,192,46,18,109
450439204001,45, South Carolina,43, Georgetown County,40857.0,776,296,233,149,67,31,0
450439204002,45, South Carolina,43, Georgetown County,66842.0,506,119,107,180,12,61,27
450439205021,45, South Carolina,43, Georgetown County,70813.0,863,145,222,216,58,46,176
450439205022,45, South Carolina,43, Georgetown County,52250.0,1158,263,402,214,57,43,179
450439205023,45, South Carolina,43, Georgetown County,,12,0,0,0,0,0,12
450439205041,45, South Carolina,43, Georgetown County,137206.0,302,0,81,23,0,51,147
450439205042,45, South Carolina,43, Georgetown County,61766.0,707,160,161,165,41,46,134
450439205043,45, South Carolina,43, Georgetown County,75887.0,548,70,125,154,32,46,121
450439205044,45, South Carolina,43, Georgetown County,141250.0,534,30,44,108,40,81,231
450439205061,45, South Carolina,43, Georgetown County,69527.0,1039,225,184,267,142,92,129
450439205062,45, South Carolina,43, Georgetown County,135117.0,656,138,63,110,14,78,253
450439205071,45, South Carolina,43, Georgetown County,53463.0,593,172,162,83,26,44,106
450439205072,45, South Carolina,43, Georgetown County,47143.0,470,179,165,67,48,0,11
450439205073,45, South Carolina,43, Georgetown County,75691.0,730,24,304,104,41,108,149
450439205081,45, South Carolina,43, Georgetown County,150329.0,449,52,10,119,31,10,227
450439205082,45, South Carolina,43, Georgetown County,72101.0,903,103,112,383,60,57,188
450439205091,45, South Carolina,43, Georgetown County,100278.0,564,83,28,170,74,47,162
450439205092,45, South Carolina,43, Georgetown County,62240.0,316,35,80,116,20,16,49
450439205101,45, South Carolina,43, Georgetown County,129236.0,390,48,5,77,35,106,119
450439205102,45, South Carolina,43, Georgetown County,50375.0,380,100,137,48,12,43,40
450439205111,45, South Carolina,43, Georgetown County,62431.0,799,212,135,296,25,21,110
450439205112,45, South Carolina,43, Georgetown County,96250.0,1067,116,135,303,120,199,194
450439206011,45, South Carolina,43, Georgetown County,55921.0,364,132,73,100,59,0,0
450439206012,45, South Carolina,43, Georgetown County,37841.0,517,257,130,95,0,35,0
450439206013,45, South Carolina,43, Georgetown County,29625.0,298,213,21,47,0,0,17
450439206014,45, South Carolina,43, Georgetown County,65522.0,288,94,12,182,0,0,0
450439206015,45, South Carolina,43, Georgetown County,,239,129,45,65,0,0,0
450439206021,45, South Carolina,43, Georgetown County,35787.0,186,76,110,0,0,0,0
450439206022,45, South Carolina,43, Georgetown County,42014.0,349,88,143,24,89,5,0
450439207011,45, South Carolina,43, Georgetown County,39837.0,621,219,216,124,11,18,33
450439207021,45, South Carolina,43, Georgetown County,,69,21,48,0,0,0,0
450439207022,45, South Carolina,43, Georgetown County,49944.0,686,202,207,168,35,0,74
450439207023,45, South Carolina,43, Georgetown County,57206.0,440,129,119,71,60,0,61
450439208001,45, South Carolina,43, Georgetown County,36346.0,320,153,122,30,13,2,0
450439208002,45, South Carolina,43, Georgetown County,,637,331,82,112,32,52,28
450439208003,45, South Carolina,43, Georgetown County,64821.0,285,9,127,87,48,0,14
450439901000,45, South Carolina,43, Georgetown County,,0,0,0,0,0,0,0
450770101001,45, South Carolina,77, Pickens County,76860.0,445,117,45,123,31,21,108
450770101002,45, South Carolina,77, Pickens County,66111.0,380,106,80,83,8,60,43
450770101003,45, South Carolina,77, Pickens County,43813.0,610,104,314,114,32,0,46
450770102011,45, South Carolina,77, Pickens County,73000.0,210,34,43,62,30,18,23
450770102012,45, South Carolina,77, Pickens County,175893.0,430,94,20,24,0,22,270
450770102021,45, South Carolina,77, Pickens County,39653.0,379,103,147,83,8,4,34
450770102022,45, South Carolina,77, Pickens County,91796.0,486,63,50,191,134,15,33
450770102023,45, South Carolina,77, Pickens County,39500.0,380,161,88,80,0,16,35
450770103011,45, South Carolina,77, Pickens County,42321.0,350,151,102,25,16,22,34
450770103012,45, South Carolina,77, Pickens County,75577.0,1222,427,133,344,147,38,133
450770103021,45, South Carolina,77, Pickens County,86776.0,627,139,65,345,34,14,30
450770103022,45, South Carolina,77, Pickens County,54617.0,571,144,171,116,44,19,77
450770104011,45, South Carolina,77, Pickens County,36875.0,398,184,59,96,34,20,5
450770104012,45, South Carolina,77, Pickens County,48583.0,483,150,154,148,28,3,0
450770104031,45, South Carolina,77, Pickens County,81023.0,869,180,172,172,194,50,101
450770104041,45, South Carolina,77, Pickens County,90763.0,549,161,47,167,145,3,26
450770104042,45, South Carolina,77, Pickens County,24699.0,361,234,102,25,0,0,0
450770104051,45, South Carolina,77, Pickens County,68625.0,445,49,159,156,57,9,15
450770104052,45, South Carolina,77, Pickens County,63068.0,399,107,60,63,22,0,147
450770104053,45, South Carolina,77, Pickens County,73015.0,503,151,63,124,66,56,43
450770105011,45, South Carolina,77, Pickens County,75463.0,454,86,78,182,25,34,49
450770105012,45, South Carolina,77, Pickens County,44444.0,716,245,152,231,20,0,68
450770105021,45, South Carolina,77, Pickens County,38635.0,747,315,140,179,13,41,59
450770105022,45, South Carolina,77, Pickens County,45647.0,519,252,71,136,24,31,5
450770106011,45, South Carolina,77, Pickens County,63125.0,637,138,159,115,80,108,37
450770106012,45, South Carolina,77, Pickens County,55625.0,636,240,93,145,68,26,64
450770106031,45, South Carolina,77, Pickens County,102563.0,429,65,66,83,108,22,85
450770106032,45, South Carolina,77, Pickens County,53618.0,948,304,267,180,72,66,59
450770106041,45, South Carolina,77, Pickens County,43654.0,344,125,144,35,19,0,21
450770106042,45, South Carolina,77, Pickens County,77708.0,632,120,92,203,154,0,63
450770106043,45, South Carolina,77, Pickens County,114063.0,430,77,44,74,29,150,56
450770107001,45, South Carolina,77, Pickens County,59257.0,622,160,162,188,64,23,25
450770107002,45, South Carolina,77, Pickens County,42250.0,380,162,69,93,46,0,10
450770107003,45, South Carolina,77, Pickens County,83059.0,779,154,141,270,130,27,57
450770108021,45, South Carolina,77, Pickens County,48750.0,369,124,84,82,7,5,67
450770108022,45, South Carolina,77, Pickens County,51635.0,837,317,145,230,24,12,109
450770108023,45, South Carolina,77, Pickens County,63295.0,360,96,70,110,27,20,37
450770108031,45, South Carolina,77, Pickens County,36122.0,738,347,114,154,85,25,13
450770108032,45, South Carolina,77, Pickens County,46597.0,519,184,135,160,27,13,0
450770108033,45, South Carolina,77, Pickens County,67676.0,514,161,66,220,17,50,0
450770108041,45, South Carolina,77, Pickens County,,741,187,103,53,21,45,332
450770108042,45, South Carolina,77, Pickens County,72862.0,716,147,121,216,128,44,60
450770108043,45, South Carolina,77, Pickens County,29444.0,658,337,138,93,45,35,10
450770108051,45, South Carolina,77, Pickens County,47727.0,432,182,77,55,74,25,19
450770108052,45, South Carolina,77, Pickens County,72566.0,508,149,52,182,43,39,43
450770108061,45, South Carolina,77, Pickens County,42389.0,416,152,118,89,26,31,0
450770108062,45, South Carolina,77, Pickens County,73577.0,414,93,77,131,10,62,41
450770109011,45, South Carolina,77, Pickens County,61016.0,445,140,76,159,50,10,10
450770109012,45, South Carolina,77, Pickens County,54443.0,939,241,261,252,63,6,116
450770109013,45, South Carolina,77, Pickens County,64159.0,651,190,101,127,68,93,72
450770109031,45, South Carolina,77, Pickens County,53083.0,891,267,244,202,62,97,19
450770109032,45, South Carolina,77, Pickens County,64764.0,1073,138,365,286,92,23,169
450770109033,45, South Carolina,77, Pickens County,67321.0,625,104,189,134,83,37,78
450770109041,45, South Carolina,77, Pickens County,69658.0,880,109,230,224,159,81,77
450770109042,45, South Carolina,77, Pickens County,114343.0,543,62,19,78,178,62,144
450770109051,45, South Carolina,77, Pickens County,49904.0,1419,596,235,229,189,34,136
450770109052,45, South Carolina,77, Pickens County,73828.0,523,139,89,87,85,38,85
450770110011,45, South Carolina,77, Pickens County,51010.0,649,208,143,167,48,11,72
450770110012,45, South Carolina,77, Pickens County,62852.0,587,204,77,164,28,108,6
450770110031,45, South Carolina,77, Pickens County,56550.0,449,138,96,116,32,0,67
450770110032,45, South Carolina,77, Pickens County,64028.0,489,43,188,169,77,0,12
